programCode,AcademicYear,UserUID,examID,CourseCode,CourseName,Semester,CourseOutcomeID,CourseOutcome,Threshold,Target,scoreAwarded,TotalPoints,DifficultyLevel,TaxonomyID,percentage,attainment,Exam_type,Mapping
ECE,2019-2020,7,ff8081816e64fa27016e6e7eb9ee1ae3,15MAT202,Linear Algebra,3,ff8081816e64fa27016e6e33e8de67e9,Introduce basis and dimension of vector spaces,45,60,5,5,2,4,1,1,1,"2,2,0,0,1,0,0,0,0,0,0,0,0,0"
ECE,2019-2020,7,ff8081816fa204f9016fa38e7a1a3bda,15MAT202,Linear Algebra,3,ff8081816e64fa27016e6e343d5b67ed,Introduce fundamental matrix subspaces and their basis and dimension. Define rank and nullity of a matrix,45,60,10,10,1,1,1,1,4,"3,3,0,0,0,0,0,0,0,0,0,0,0,0"
ECE,2020-2021,7,2c9fadbd7b0e91e4017b0f893118062e,15ECE313,VLSI Design,6,8a838345695bde6601699eecfeac2f22,Able to understand physics of MOSFET devices,45,60,4.57,7.5,1,2,0.609333333,1,1,"3,2,3,0,0,0,0,0,0,0,0,0,3,0"
ECE,2020-2021,7,2c9fadbd7b0e91e4017b0f8941780700,15ECE313,VLSI Design,6,8a838345695bde6601699eecfeac2f22,Able to understand physics of MOSFET devices,45,60,1.71,2.7,1,2,0.633333333,1,2,"3,2,3,0,0,0,0,0,0,0,0,0,3,0"
ECE,2020-2021,7,2c9fadbd7b0e91e4017b0f89531907d7,15ECE313,VLSI Design,6,8a838345695bde6601699eecfeac2f22,Able to understand physics of MOSFET devices,45,60,10,10,1,2,1,1,3,"3,2,3,0,0,0,0,0,0,0,0,0,3,0"
ECE,2020-2021,7,2c9fadbd7b0e91e4017b0f8965c90926,15ECE313,VLSI Design,6,8a838345695bde6601699eecfeac2f22,Able to understand physics of MOSFET devices,45,60,0.96,1,1,2,0.96,1,4,"3,2,3,0,0,0,0,0,0,0,0,0,3,0"
ECE,2020-2021,7,2c9fadbd7b0e91e4017b0f893118062e,15ECE313,VLSI Design,6,8a838345695bde6601699eed5c3e2f40,Able to realize simple MOS networks and their layout,45,60,4.57,7.5,1,2,0.609333333,1,1,"3,3,3,0,0,0,0,0,0,0,0,0,3,2"
ECE,2020-2021,7,2c9fadbd7b0e91e4017b0f8941780700,15ECE313,VLSI Design,6,8a838345695bde6601699eed5c3e2f40,Able to realize simple MOS networks and their layout,45,60,1.71,2.7,1,2,0.633333333,1,2,"3,3,3,0,0,0,0,0,0,0,0,0,3,2"
ECE,2020-2021,7,2c9fadbd7b0e91e4017b0f89531907d7,15ECE313,VLSI Design,6,8a838345695bde6601699eed5c3e2f40,Able to realize simple MOS networks and their layout,45,60,7.5,7.5,1,2,1,1,3,"3,3,3,0,0,0,0,0,0,0,0,0,3,2"
ECE,2020-2021,7,2c9fadbd7b0e91e4017b0f8965c90926,15ECE313,VLSI Design,6,8a838345695bde6601699eed5c3e2f40,Able to realize simple MOS networks and their layout,45,60,1.82,1.9,1,2,0.957894737,1,4,"3,3,3,0,0,0,0,0,0,0,0,0,3,2"
ECE,2020-2021,7,2c9fadbd7b0e91e4017b0f8941780700,15ECE313,VLSI Design,6,8a838345695bde6601699eed9b362f4e,Able to analyze static and dynamic behavior of basic MOS gates,45,60,6.08,9.6,1,2,0.633333333,1,2,"3,3,3,0,0,0,0,0,0,0,0,2,3,2"
ECE,2020-2021,7,2c9fadbd7b0e91e4017b0f89531907d7,15ECE313,VLSI Design,6,8a838345695bde6601699eed9b362f4e,Able to analyze static and dynamic behavior of basic MOS gates,45,60,5,5,1,2,1,1,3,"3,3,3,0,0,0,0,0,0,0,0,2,3,2"
ECE,2020-2021,7,2c9fadbd7b0e91e4017b0f8965c90926,15ECE313,VLSI Design,6,8a838345695bde6601699eed9b362f4e,Able to analyze static and dynamic behavior of basic MOS gates,45,60,0.86,0.9,1,2,0.955555556,1,4,"3,3,3,0,0,0,0,0,0,0,0,2,3,2"
ECE,2020-2021,7,2c9fadbd7b0e91e4017b0f89531907d7,15ECE313,VLSI Design,6,8a838345695bde6601699eeddacb2f5c,Able to analyze the impact of area-delay trade-off in design of MOS networks,45,60,2.5,2.5,1,2,1,1,3,"3,3,3,0,0,0,0,0,0,0,0,2,3,2"
ECE,2020-2021,7,2c9fadbd7b0e91e4017b0f8965c90926,15ECE313,VLSI Design,6,8a838345695bde6601699eeddacb2f5c,Able to analyze the impact of area-delay trade-off in design of MOS networks,45,60,5.95,6.2,1,2,0.959677419,1,4,"3,3,3,0,0,0,0,0,0,0,0,2,3,2"
ECE,2019-2020,7,2c9fadbd787b63db01787f2f46ae24ab,15ECE211,Electronics Circuits ,4,2c9fadbd787b63db01787c4e48a6036b,"To understand the structure of a pn junction diode, its characteristics and modelling",55,70,3.7,10,1,2,0.37,0,1,"3,0,2,0,0,0,0,0,0,0,0,2,3,0"
ECE,2019-2020,7,2c9fadbd787b63db01787f2f57ff2583,15ECE211,Electronics Circuits ,4,2c9fadbd787b63db01787c4e48a6036b,"To understand the structure of a pn junction diode, its characteristics and modelling",55,70,6.3,10,1,2,0.63,1,2,"3,0,2,0,0,0,0,0,0,0,0,2,3,0"
ECE,2019-2020,7,2c9fadbd787b63db01787f2f694d265b,15ECE211,Electronics Circuits ,4,2c9fadbd787b63db01787c4e48a6036b,"To understand the structure of a pn junction diode, its characteristics and modelling",55,70,2.53,4,1,2,0.6325,1,3,"3,0,2,0,0,0,0,0,0,0,0,2,3,0"
ECE,2019-2020,7,2c9fadbd787b63db01787f2f7c3b2747,15ECE211,Electronics Circuits ,4,2c9fadbd787b63db01787c4e48a6036b,"To understand the structure of a pn junction diode, its characteristics and modelling",55,70,3.2,6,1,2,0.533333333,0,4,"3,0,2,0,0,0,0,0,0,0,0,2,3,0"
ECE,2019-2020,7,ff8081816fd1542c017051f48c900b2f,15ECE211,Electronics Circuits ,4,2c9fadbd787b63db01787c4e48a6036b,"To understand the structure of a pn junction diode, its characteristics and modelling",55,70,3,6,1,1,0.5,0,3,"3,0,2,0,0,0,0,0,0,0,0,2,3,0"
ECE,2019-2020,7,ff8081816fd1542c017051f48c900b2f,15ECE211,Electronics Circuits ,4,2c9fadbd787b63db01787c4e48a6036b,"To understand the structure of a pn junction diode, its characteristics and modelling",55,70,0,6,1,2,0,0,3,"3,0,2,0,0,0,0,0,0,0,0,2,3,0"
ECE,2019-2020,7,ff8081816fd1542c017051f48c900b2f,15ECE211,Electronics Circuits ,4,2c9fadbd787b63db01787c4e48a6036b,"To understand the structure of a pn junction diode, its characteristics and modelling",55,70,3,5,1,3,0.6,1,3,"3,0,2,0,0,0,0,0,0,0,0,2,3,0"
ECE,2019-2020,7,ff8081816fd1542c017051f48c900b2f,15ECE211,Electronics Circuits ,4,2c9fadbd787b63db01787c4e48a6036b,"To understand the structure of a pn junction diode, its characteristics and modelling",55,70,9.5,13,1,4,0.730769231,1,3,"3,0,2,0,0,0,0,0,0,0,0,2,3,0"
ECE,2019-2020,7,ff8081816fd1542c017051f48c900b2f,15ECE211,Electronics Circuits ,4,2c9fadbd787b63db01787c4e48a6036b,"To understand the structure of a pn junction diode, its characteristics and modelling",55,70,0,6,1,5,0,0,3,"3,0,2,0,0,0,0,0,0,0,0,2,3,0"
ECE,2019-2020,7,ff8081816fd1542c017051f48c900b2f,15ECE211,Electronics Circuits ,4,2c9fadbd787b63db01787c4e48a6036b,"To understand the structure of a pn junction diode, its characteristics and modelling",55,70,3,14,1,6,0.214285714,0,3,"3,0,2,0,0,0,0,0,0,0,0,2,3,0"
ECE,2019-2020,7,ff8081816c9953a4016cf23bd1ba6618,15ECE203,Network Theory,3,8a8383456788d6e00167995954313ea8,Review of mesh and nodal analysis,45,60,18,24,1,3,0.75,1,3,"3,2,0,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,ff8081816fa204f9016fad925b756c68,15ECE203,Network Theory,3,8a8383456788d6e00167995954313ea8,Review of mesh and nodal analysis,45,60,9.5,12,1,3,0.791666667,1,4,"3,2,0,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,ff8081816fa204f9016fad925b756c68,15ECE203,Network Theory,3,8a8383456788d6e00167995954313ea8,Review of mesh and nodal analysis,45,60,10,10,2,3,1,1,4,"3,2,0,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,ff8081816c9953a4016cf23bd1ba6618,15ECE203,Network Theory,3,8a8383456788d6e001679959908d3eac,Applications of network theorems,45,60,2,6,1,3,0.333333333,0,3,"3,0,0,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,ff8081816c9953a4016cf23bd1ba6618,15ECE203,Network Theory,3,8a8383456788d6e001679959908d3eac,Applications of network theorems,45,60,13.5,20,2,3,0.675,1,3,"3,0,0,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,ff8081816fa204f9016fad925b756c68,15ECE203,Network Theory,3,8a8383456788d6e001679959908d3eac,Applications of network theorems,45,60,7,12,1,3,0.583333333,1,4,"3,0,0,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,ff8081816fa204f9016fad925b756c68,15ECE203,Network Theory,3,8a8383456788d6e001679959908d3eac,Applications of network theorems,45,60,6,10,2,3,0.6,1,4,"3,0,0,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,2c9fadbd787b63db01787f2f46ae24ab,15ECE211,Electronics Circuits ,4,2c9fadbd787b63db01787c4ea3e2036f,Ability to use diodes and analyse their small signal operation,55,70,3.7,10,1,2,0.37,0,1,"2,3,0,0,0,0,0,0,0,0,0,2,3,0"
ECE,2019-2020,7,2c9fadbd787b63db01787f2f57ff2583,15ECE211,Electronics Circuits ,4,2c9fadbd787b63db01787c4ea3e2036f,Ability to use diodes and analyse their small signal operation,55,70,6.3,10,1,2,0.63,1,2,"2,3,0,0,0,0,0,0,0,0,0,2,3,0"
ECE,2019-2020,7,2c9fadbd787b63db01787f2f694d265b,15ECE211,Electronics Circuits ,4,2c9fadbd787b63db01787c4ea3e2036f,Ability to use diodes and analyse their small signal operation,55,70,2.53,4,1,2,0.6325,1,3,"2,3,0,0,0,0,0,0,0,0,0,2,3,0"
ECE,2019-2020,7,2c9fadbd787b63db01787f2f7c3b2747,15ECE211,Electronics Circuits ,4,2c9fadbd787b63db01787c4ea3e2036f,Ability to use diodes and analyse their small signal operation,55,70,2.32,6,1,2,0.386666667,0,4,"2,3,0,0,0,0,0,0,0,0,0,2,3,0"
ECE,2019-2020,7,2c9fadbd787b63db01787f2f46ae24ab,15ECE211,Electronics Circuits ,4,2c9fadbd787b63db01787c4efc4b0377,To understand the characteristics of a BJT and its operation,55,70,3.7,10,1,2,0.37,0,1,"3,0,2,0,0,0,0,0,0,0,0,2,3,0"
ECE,2019-2020,7,2c9fadbd787b63db01787f2f57ff2583,15ECE211,Electronics Circuits ,4,2c9fadbd787b63db01787c4efc4b0377,To understand the characteristics of a BJT and its operation,55,70,6.3,10,1,2,0.63,1,2,"3,0,2,0,0,0,0,0,0,0,0,2,3,0"
ECE,2019-2020,7,2c9fadbd787b63db01787f2f694d265b,15ECE211,Electronics Circuits ,4,2c9fadbd787b63db01787c4efc4b0377,To understand the characteristics of a BJT and its operation,55,70,2.53,4,1,2,0.6325,1,3,"3,0,2,0,0,0,0,0,0,0,0,2,3,0"
ECE,2019-2020,7,2c9fadbd787b63db01787f2f7c3b2747,15ECE211,Electronics Circuits ,4,2c9fadbd787b63db01787c4efc4b0377,To understand the characteristics of a BJT and its operation,55,70,2.1,6,1,2,0.35,0,4,"3,0,2,0,0,0,0,0,0,0,0,2,3,0"
ECE,2019-2020,7,2c9fadbd787b63db01787f2f46ae24ab,15ECE211,Electronics Circuits ,4,2c9fadbd787b63db01787c4f5e4f037b,Understanding the biasing of a BJT and simple applications,55,70,3.7,10,1,2,0.37,0,1,"2,3,0,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,2c9fadbd787b63db01787f2f57ff2583,15ECE211,Electronics Circuits ,4,2c9fadbd787b63db01787c4f5e4f037b,Understanding the biasing of a BJT and simple applications,55,70,6.3,10,1,2,0.63,1,2,"2,3,0,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,2c9fadbd787b63db01787f2f694d265b,15ECE211,Electronics Circuits ,4,2c9fadbd787b63db01787c4f5e4f037b,Understanding the biasing of a BJT and simple applications,55,70,2.53,4,1,2,0.6325,1,3,"2,3,0,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,2c9fadbd787b63db01787f2f7c3b2747,15ECE211,Electronics Circuits ,4,2c9fadbd787b63db01787c4f5e4f037b,Understanding the biasing of a BJT and simple applications,55,70,3.42,6,1,2,0.57,1,4,"2,3,0,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,2c9fadbd787b63db01787f2f46ae24ab,15ECE211,Electronics Circuits ,4,2c9fadbd787b63db01787c4faf8b037f,Understanding of the structure and operation of MOSFETs,55,70,3.7,10,1,2,0.37,0,1,"3,0,2,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,2c9fadbd787b63db01787f2f57ff2583,15ECE211,Electronics Circuits ,4,2c9fadbd787b63db01787c4faf8b037f,Understanding of the structure and operation of MOSFETs,55,70,6.3,10,1,2,0.63,1,2,"3,0,2,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,2c9fadbd787b63db01787f2f694d265b,15ECE211,Electronics Circuits ,4,2c9fadbd787b63db01787c4faf8b037f,Understanding of the structure and operation of MOSFETs,55,70,2.53,4,1,2,0.6325,1,3,"3,0,2,0,0,0,0,0,0,0,0,2,2,0"
ECE,2019-2020,7,2c9fadbd787b63db01787f2f7c3b2747,15ECE211,Electronics Circuits ,4,2c9fadbd787b63db01787c4faf8b037f,Understanding of the structure and operation of MOSFETs,55,70,2.76,6,1,2,0.46,0,4,"3,0,2,0,0,0,0,0,0,0,0,2,2,0"
EEE,2018-2019,8,2c9fadbd785c7db501785cde73160279,EEE394,Microprocessor and Microcontroller Lab,6,2c9fadbd7857576101785935b2e9060c,Familiarize simulation tools like MPLAB IDE and Proteus for 8085/ PIC16F877.,60,70,23,26.67,1,2,0.862392201,1,3,"3,0,0,0,3,0,0,1,0,0,0,0,0,0"
EEE,2016-2017,8,2c9fadbd785c7db501785cde806f033e,EEE394,Microprocessor and Microcontroller Lab,6,2c9fadbd7857576101785935b2e9060c,Familiarize simulation tools like MPLAB IDE and Proteus for 8085/ PIC16F877.,60,70,6.67,6.67,1,2,1,1,4,"3,0,0,0,3,0,0,1,0,0,0,0,0,0"
EEE,2016-2017,8,2c9fadbd785c7db501785cde73160279,EEE394,Microprocessor and Microcontroller Lab,6,2c9fadbd7857576101785935e4bd0610,Develop codes for configuring peripherals of PIC16F877.,60,70,23,26.67,1,2,0.862392201,1,3,"3,2,0,0,2,0,0,1,0,0,0,0,0,0"
EEE,2016-2017,8,2c9fadbd785c7db501785cde806f033e,EEE394,Microprocessor and Microcontroller Lab,6,2c9fadbd7857576101785935e4bd0610,Develop codes for configuring peripherals of PIC16F877.,60,70,2.67,6.67,1,2,0.40029985,0,4,"3,2,0,0,2,0,0,1,0,0,0,0,0,0"
EEE,2016-2017,8,2c9fadbd785c7db501785cde73160279,EEE394,Microprocessor and Microcontroller Lab,6,2c9fadbd78575761017859360d2b0614,Implement a real time application using PIC16F877.,60,70,23,26.67,1,2,0.862392201,1,3,"3,3,3,0,3,0,0,1,2,0,0,0,1,2"
EEE,2016-2017,8,2c9fadbd785c7db501785cde806f033e,EEE394,Microprocessor and Microcontroller Lab,6,2c9fadbd78575761017859360d2b0614,Implement a real time application using PIC16F877.,60,70,4.67,6.67,1,2,0.700149925,1,4,"3,3,3,0,3,0,0,1,2,0,0,0,1,2"
EEE,2016-2017,8,2c9fadbd7861a4a701786346e4a9182a,EEE391,Electrical Machines Lab II,5,2c9fadbd7861a4a701786343e83b17c3,Construct the equivalent circuit of induction motors and predetermine the characteristics.,45,60,17.8,20,1,2,0.89,1,3,"3,3,0,0,0,0,0,1,3,0,0,0,0,0"
EEE,2016-2017,8,2c9fadbd7861a4a701786346f1e71970,EEE391,Electrical Machines Lab II,5,2c9fadbd7861a4a701786343e83b17c3,Construct the equivalent circuit of induction motors and predetermine the characteristics.,45,60,5,5,1,2,1,1,4,"3,3,0,0,0,0,0,1,3,0,0,0,0,0"
EEE,2016-2017,8,2c9fadbd7861a4a701786346e4a9182a,EEE391,Electrical Machines Lab II,5,2c9fadbd7861a4a701786344164317c7,Analyze the performance characteristics of synchronous and asynchronous machines.,45,60,4.55,20,1,2,0.2275,0,3,"3,3,0,0,0,0,0,1,3,0,0,0,0,0"
EEE,2016-2017,8,2c9fadbd7861a4a701786346f1e71970,EEE391,Electrical Machines Lab II,5,2c9fadbd7861a4a701786344164317c7,Analyze the performance characteristics of synchronous and asynchronous machines.,45,60,3.25,5,1,2,0.65,1,4,"3,3,0,0,0,0,0,1,3,0,0,0,0,0"
EEE,2016-2017,8,2c9fadbd7861a4a701786346e4a9182a,EEE391,Electrical Machines Lab II,5,2c9fadbd7861a4a70178634444a617cb,Implement speed control of asynchronous motors.,45,60,11.7,20,1,2,0.585,1,3,"3,2,0,0,0,0,0,1,3,0,0,0,0,0"
EEE,2016-2017,8,2c9fadbd7861a4a701786346f1e71970,EEE391,Electrical Machines Lab II,5,2c9fadbd7861a4a70178634444a617cb,Implement speed control of asynchronous motors.,45,60,5,5,1,2,1,1,4,"3,2,0,0,0,0,0,1,3,0,0,0,0,0"
EEE,2016-2017,8,2c9fadbd7861a4a701786346e4a9182a,EEE391,Electrical Machines Lab II,5,2c9fadbd7861a4a7017863446a4717cf,Demonstrate the connection of synchronous and asynchronous machines to infinite bus bar.,45,60,10.65,20,1,2,0.5325,1,3,"3,3,0,0,0,0,0,1,3,0,0,0,0,0"
EEE,2016-2017,8,2c9fadbd7861a4a701786346f1e71970,EEE391,Electrical Machines Lab II,5,2c9fadbd7861a4a7017863446a4717cf,Demonstrate the connection of synchronous and asynchronous machines to infinite bus bar.,45,60,3.25,5,1,2,0.65,1,4,"3,3,0,0,0,0,0,1,3,0,0,0,0,0"
EEE,2017-2018,8,2c9fadbd785757610178588e8a6500e5,EEE492,Power Electronics Lab.,7,2c9fadbd7852319501785442c5581167,Verify the static and switching characteristics of power semiconductor device through simulation and experiments,60,70,12,20,1,2,0.6,0,3,"3,0,0,0,2,0,0,1,2,0,0,0,3,2"
EEE,2017-2018,8,2c9fadbd785757610178588e96a8018d,EEE492,Power Electronics Lab.,7,2c9fadbd7852319501785442c5581167,Verify the static and switching characteristics of power semiconductor device through simulation and experiments,60,70,0.3,5,1,2,0.06,0,4,"3,0,0,0,2,0,0,1,2,0,0,0,3,2"
EEE,2017-2018,8,2c9fadbd785757610178588e8a6500e5,EEE492,Power Electronics Lab.,7,2c9fadbd78523195017854430eca116b,Build power converter circuits with associated controls and validate the theoretical concepts under various operating modes.,60,70,12,20,1,2,0.6,0,3,"3,3,3,0,2,0,0,1,2,0,0,0,2,2"
EEE,2017-2018,8,2c9fadbd785757610178588e96a8018d,EEE492,Power Electronics Lab.,7,2c9fadbd78523195017854430eca116b,Build power converter circuits with associated controls and validate the theoretical concepts under various operating modes.,60,70,4.7,5,1,2,0.94,1,4,"3,3,3,0,2,0,0,1,2,0,0,0,2,2"
EEE,2017-2018,8,2c9fadbd785757610178588e8a6500e5,EEE492,Power Electronics Lab.,7,2c9fadbd78523195017854434287116f,Analyze power electronic circuit behaviour under different circuit conditions,60,70,12,20,1,2,0.6,0,3,"3,3,3,2,2,0,0,1,2,0,0,0,2,2"
EEE,2017-2018,8,2c9fadbd785757610178588e96a8018d,EEE492,Power Electronics Lab.,7,2c9fadbd78523195017854434287116f,Analyze power electronic circuit behaviour under different circuit conditions,60,70,2,5,1,2,0.4,0,4,"3,3,3,2,2,0,0,1,2,0,0,0,2,2"
EEE,2017-2018,8,2c9fadbd785757610178588e8a6500e5,EEE492,Power Electronics Lab.,7,2c9fadbd78523195017854437b7d1173,Interpret experimental results with theoretical concepts of various power electronic converters.,60,70,12,20,1,2,0.6,0,3,"3,3,2,1,2,0,0,1,0,0,0,0,2,2"
EEE,2017-2018,8,2c9fadbd785757610178588e96a8018d,EEE492,Power Electronics Lab.,7,2c9fadbd78523195017854437b7d1173,Interpret experimental results with theoretical concepts of various power electronic converters.,60,70,3,5,1,2,0.6,0,4,"3,3,2,1,2,0,0,1,0,0,0,0,2,2"
EEE,2017-2018,8,2c9fadbd7861a4a701786323be5108fe,EEE441,Electrical Drives and Control,7,2c9fadbd7861a4a7017863212aaf0709,Understand the steady state and transient characteristics of an electric drive system.,50,60,4.4,10,1,2,0.44,0,1,"3,1,0,0,0,0,0,0,0,0,0,0,0,0"
EEE,2017-2018,8,2c9fadbd7861a4a701786323d8320a57,EEE441,Electrical Drives and Control,7,2c9fadbd7861a4a7017863212aaf0709,Understand the steady state and transient characteristics of an electric drive system.,50,60,3,4,1,2,0.75,1,3,"3,1,0,0,0,0,0,0,0,0,0,0,0,0"
EEE,2017-2018,8,2c9fadbd7861a4a701786323e6b70b10,EEE441,Electrical Drives and Control,7,2c9fadbd7861a4a7017863212aaf0709,Understand the steady state and transient characteristics of an electric drive system.,50,60,0.6,20,1,2,0.03,0,4,"3,1,0,0,0,0,0,0,0,0,0,0,0,0"
EEE,2017-2018,8,2c9fadbd7861a4a701786323be5108fe,EEE441,Electrical Drives and Control,7,2c9fadbd7861a4a7017863217634070d,Analyze the performance of motors used in electric drives.,50,60,17.6,40,1,2,0.44,0,1,"3,3,0,0,0,0,0,0,0,0,0,0,0,0"
EEE,2017-2018,8,2c9fadbd7861a4a701786323cb1d09b2,EEE441,Electrical Drives and Control,7,2c9fadbd7861a4a7017863217634070d,Analyze the performance of motors used in electric drives.,50,60,7.2,20,1,2,0.36,0,2,"3,3,0,0,0,0,0,0,0,0,0,0,0,0"
EEE,2017-2018,8,2c9fadbd7861a4a701786323d8320a57,EEE441,Electrical Drives and Control,7,2c9fadbd7861a4a7017863217634070d,Analyze the performance of motors used in electric drives.,50,60,3,4,1,2,0.75,1,3,"3,3,0,0,0,0,0,0,0,0,0,0,0,0"
EEE,2017-2018,8,2c9fadbd7861a4a701786323e6b70b10,EEE441,Electrical Drives and Control,7,2c9fadbd7861a4a7017863217634070d,Analyze the performance of motors used in electric drives.,50,60,6,20,1,2,0.3,0,4,"3,3,0,0,0,0,0,0,0,0,0,0,0,0"
EEE,2017-2018,8,2c9fadbd7861a4a701786323cb1d09b2,EEE441,Electrical Drives and Control,7,2c9fadbd7861a4a701786321b80a0711,Select a suitable motor for a specific drive application.,50,60,7.2,20,1,2,0.36,0,2,"3,3,3,0,0,0,0,0,0,0,0,0,0,0"
EEE,2017-2018,8,2c9fadbd7861a4a701786323d8320a57,EEE441,Electrical Drives and Control,7,2c9fadbd7861a4a701786321b80a0711,Select a suitable motor for a specific drive application.,50,60,3,4,1,2,0.75,1,3,"3,3,3,0,0,0,0,0,0,0,0,0,0,0"
EEE,2017-2018,8,2c9fadbd7861a4a701786323e6b70b10,EEE441,Electrical Drives and Control,7,2c9fadbd7861a4a701786321b80a0711,Select a suitable motor for a specific drive application.,50,60,1.1,20,1,2,0.055,0,4,"3,3,3,0,0,0,0,0,0,0,0,0,0,0"
EEE,2017-2018,8,2c9fadbd7861a4a701786323cb1d09b2,EEE441,Electrical Drives and Control,7,2c9fadbd7861a4a701786321fd380783,Illustrate suitable control techniques for DC and AC electric drives.,50,60,3.6,10,1,2,0.36,0,2,"3,3,2,0,0,0,0,0,0,0,0,0,0,0"
EEE,2017-2018,8,2c9fadbd7861a4a701786323d8320a57,EEE441,Electrical Drives and Control,7,2c9fadbd7861a4a701786321fd380783,Illustrate suitable control techniques for DC and AC electric drives.,50,60,3,4,1,2,0.75,1,3,"3,3,2,0,0,0,0,0,0,0,0,0,0,0"
EEE,2017-2018,8,2c9fadbd7861a4a701786323e6b70b10,EEE441,Electrical Drives and Control,7,2c9fadbd7861a4a701786321fd380783,Illustrate suitable control techniques for DC and AC electric drives.,50,60,5.5,20,1,2,0.275,0,4,"3,3,2,0,0,0,0,0,0,0,0,0,0,0"
EEE,2017-2018,8,2c9fadbd7861a4a701786323d8320a57,EEE441,Electrical Drives and Control,7,2c9fadbd7861a4a7017863223eba08ea,Discuss the control of special electric machines.,50,60,3,4,1,2,0.75,1,3,"3,2,0,0,0,0,0,0,0,0,0,0,1,1"
EEE,2017-2018,8,2c9fadbd7861a4a701786323e6b70b10,EEE441,Electrical Drives and Control,7,2c9fadbd7861a4a7017863223eba08ea,Discuss the control of special electric machines.,50,60,3.3,20,1,2,0.165,0,4,"3,2,0,0,0,0,0,0,0,0,0,0,1,1"
EEE,2017-2018,8,2c9fadbd7861a4a70178632cd0d70cc0,EEE491,Power System Simulation Lab.,7,2c9fadbd78575761017859b7ae23069a,Analyse and improve the performance characteristic of transmission lines through compensation.,50,60,72.5,96,1,2,0.755208333,1,3,"3,3,2,1,0,0,0,1,2,0,0,0,1,2"
EEE,2017-2018,8,2c9fadbd7861a4a70178632cdc9e0d64,EEE491,Power System Simulation Lab.,7,2c9fadbd78575761017859b7ae23069a,Analyse and improve the performance characteristic of transmission lines through compensation.,50,60,13.3,24,1,2,0.554166667,1,4,"3,3,2,1,0,0,0,1,2,0,0,0,1,2"
EEE,2017-2018,8,2c9fadbd7861a4a70178632cd0d70cc0,EEE491,Power System Simulation Lab.,7,2c9fadbd7861a4a70178632fccb90df5,Control the power flow in transmission line through active and passive series compensation.,45,60,7.02,16,1,2,0.43875,0,3,"3,3,2,1,0,0,0,1,2,0,0,0,1,2"
EEE,2017-2018,8,2c9fadbd7861a4a70178632cdc9e0d64,EEE491,Power System Simulation Lab.,7,2c9fadbd7861a4a70178632fccb90df5,Control the power flow in transmission line through active and passive series compensation.,45,60,3.5,4,1,2,0.875,1,4,"3,3,2,1,0,0,0,1,2,0,0,0,1,2"
EEE,2017-2018,8,2c9fadbd7861a4a70178632cd0d70cc0,EEE491,Power System Simulation Lab.,7,2c9fadbd7861a4a70178632ff5fd0df9,Enhance the stability of power system using AVR and reactance control.,45,60,16,16,1,2,1,1,3,"3,3,2,1,0,0,0,1,2,0,0,0,1,2"
EEE,2017-2018,8,2c9fadbd7861a4a70178632cdc9e0d64,EEE491,Power System Simulation Lab.,7,2c9fadbd7861a4a70178632ff5fd0df9,Enhance the stability of power system using AVR and reactance control.,45,60,4,4,1,2,1,1,4,"3,3,2,1,0,0,0,1,2,0,0,0,1,2"
EEE,2017-2018,8,2c9fadbd7861a4a70178632cd0d70cc0,EEE491,Power System Simulation Lab.,7,2c9fadbd7861a4a7017863301bb10dfd,Perform load flow/short circuit analysis on a power system using ETAP/PSCAD.,45,60,6.72,16,1,2,0.42,0,3,"3,3,2,1,3,0,0,1,2,0,0,0,1,2"
EEE,2017-2018,8,2c9fadbd7861a4a70178632cdc9e0d64,EEE491,Power System Simulation Lab.,7,2c9fadbd7861a4a7017863301bb10dfd,Perform load flow/short circuit analysis on a power system using ETAP/PSCAD.,45,60,0.8,4,1,2,0.2,0,4,"3,3,2,1,3,0,0,1,2,0,0,0,1,2"
EEE,2017-2018,8,2c9fadbd7861a4a70178632cd0d70cc0,EEE491,Power System Simulation Lab.,7,2c9fadbd7861a4a70178633050810fbb,Analyse load frequency control and transient stability using MATLAB � Simulink.,45,60,11.36,16,1,2,0.71,1,3,"3,3,2,1,3,0,0,1,2,0,0,0,1,2"
EEE,2017-2018,8,2c9fadbd7861a4a70178632cdc9e0d64,EEE491,Power System Simulation Lab.,7,2c9fadbd7861a4a70178633050810fbb,Analyse load frequency control and transient stability using MATLAB � Simulink.,45,60,2.4,4,1,2,0.6,1,4,"3,3,2,1,3,0,0,1,2,0,0,0,1,2"
