programCode,AcademicYear,UserUID,FormTitle,examID,CourseCode,CourseName,BriefDescription,Semester,CourseOutcomeID,CourseOutcome,Threshold,Target,scoreAwarded,TotalPoints,DifficultyLevel,TaxonomyID,percentage,OBE_attainment,attainment,Exam_type,Mapping
CSE,2018-2019,4,15CSE401_Periodical 2 New,8a83834567ad07970167b09af38b70f6,15CSE401,Machine Learning and Data Mining,,7,8a8383456721a4a101672a88b8ee0079,Understand the fundamental concepts of Data mining and basic theory underlying Machine learning.,35,50,1.1,1.8,1,6,0.611111111,2,1,2,"3,3,0,3,0,2,0,0,3,0,0,0,0,0"
CSE,2018-2019,4,15CSE401_Periodical 2 New,8a83834567ad07970167b09af38b70f6,15CSE401,Machine Learning and Data Mining,,7,8a8383456721a4a101672a88b8ee0079,Understand the fundamental concepts of Data mining and basic theory underlying Machine learning.,35,50,5.3,7.8,2,4,0.679487179,2,1,2,"3,3,0,3,0,2,0,0,3,0,0,0,0,0"
CSE,2018-2019,4,15CSE401_Periodical 2 New,8a83834567ad07970167b09af38b70f6,15CSE401,Machine Learning and Data Mining,,7,8a8383456721a4a101672a88b8ee0079,Understand the fundamental concepts of Data mining and basic theory underlying Machine learning.,35,50,0.4,0.4,5,2,1,2,1,2,"3,3,0,3,0,2,0,0,3,0,0,0,0,0"
CSE,2018-2019,4,15CSE401_Periodical 2 New,8a83834567ad07970167b09af38b70f6,15CSE401,Machine Learning and Data Mining,,7,8a8383456721a4a101672a8aa0f0007d,Understand the types of the data to be mined and apply pre-processing methods.,35,60,1.1,1.8,1,6,0.611111111,2,1,2,"3,3,0,0,3,0,0,0,3,0,0,0,0,0"
CSE,2018-2019,4,15CSE401_Periodical 2 New,8a83834567ad07970167b09af38b70f6,15CSE401,Machine Learning and Data Mining,,7,8a8383456721a4a101672a8aa0f0007d,Understand the types of the data to be mined and apply pre-processing methods.,35,60,5.3,7.8,2,4,0.679487179,2,1,2,"3,3,0,0,3,0,0,0,3,0,0,0,0,0"
CSE,2018-2019,4,15CSE401_Periodical 2 New,8a83834567ad07970167b09af38b70f6,15CSE401,Machine Learning and Data Mining,,7,8a8383456721a4a101672a8aa0f0007d,Understand the types of the data to be mined and apply pre-processing methods.,35,60,0.4,0.4,5,2,1,2,1,2,"3,3,0,0,3,0,0,0,3,0,0,0,0,0"
CSE,2018-2019,4,15CSE401_Periodical 2 New,8a83834567ad07970167b09af38b70f6,15CSE401,Machine Learning and Data Mining,,7,8a8383456721a4a101672a8b20c10081,Apply appropriate classication and clustering techniques for real word applications.,35,50,3.3,5.4,1,6,0.611111111,2,1,2,"3,0,3,0,3,0,0,0,3,0,0,0,0,0"
CSE,2018-2019,4,15CSE401_Periodical 2 New,8a83834567ad07970167b09af38b70f6,15CSE401,Machine Learning and Data Mining,,7,8a8383456721a4a101672a8b20c10081,Apply appropriate classication and clustering techniques for real word applications.,35,50,7.8,14.4,2,6,0.541666667,1,1,2,"3,0,3,0,3,0,0,0,3,0,0,0,0,0"
CSE,2018-2019,4,15CSE401_Periodical 2 New,8a83834567ad07970167b09af38b70f6,15CSE401,Machine Learning and Data Mining,,7,8a8383456721a4a101672a8bf76f0089,Apply and evaluate the interesting patterns discovered from association mining,40,50,8.1,9,2,4,0.9,2,1,2,"3,2,1,2,3,0,0,0,3,0,0,0,0,0"
CSE,2018-2019,4,15CSE401_Periodical 2 New,8a83834567ad07970167b09af38b70f6,15CSE401,Machine Learning and Data Mining,,7,8a8383456721a4a101672a8bf76f0089,Apply and evaluate the interesting patterns discovered from association mining,40,50,1.2,1.2,5,2,1,2,1,2,"3,2,1,2,3,0,0,0,3,0,0,0,0,0"
CSE,2018-2019,4,15CSE376_Net Centric Programming - Question Paper,8a83834567ad07970167b1574cd019d3,15CSE376,Net Centric Programming,,7,8a838345673ec61901673ed5dadc0117,"Design, develop and deploy client/server applications",35,60,24,40,2,1,0.6,2,1,3,"0,2,3,0,1,0,0,0,0,0,0,0,0,0"
CSE,2018-2019,4,15CSE376_Net Centric Programming - Question Paper,8a83834567ad07970167b1574cd019d3,15CSE376,Net Centric Programming,,7,8a838345673ec61901673ed5dadc0117,"Design, develop and deploy client/server applications",35,60,2,6,4,3,0.333333333,0,0,3,"0,2,3,0,1,0,0,0,0,0,0,0,0,0"
CSE,2018-2019,4,15CSE376_Net Centric Programming - Question Paper,8a83834567ad07970167b1574cd019d3,15CSE376,Net Centric Programming,,7,8a838345673ec61901673ed5dadc0117,"Design, develop and deploy client/server applications",35,60,1,4,5,2,0.25,0,0,3,"0,2,3,0,1,0,0,0,0,0,0,0,0,0"
CSE,2018-2019,4,15CSE351_End Semester,8a838345689da61e0168a2dfb6a71ae0,15CSE351,Information Security,,7,8a838345673ec61901673fda7d1d07f3,"Provide ?an ?understanding ?of ?principal ?concepts, ?major ?issues, ?technologies, ?and basic ?approaches ?in ?information ?security.",35,60,0,1,1,6,0,0,0,4,"3,2,0,0,0,0,0,0,0,0,0,0,0,0"
CSE,2018-2019,4,15CSE351_End Semester,8a838345689da61e0168a2dfb6a71ae0,15CSE351,Information Security,,7,8a838345673ec61901673fdac8a907fd,Apply authentication services and mechanisms.,35,60,0,1,1,6,0,0,0,4,"3,3,0,0,2,0,0,0,0,0,0,0,0,0"
CSE,2018-2019,4,15CSE351_End Semester,8a838345689da61e0168a2dfb6a71ae0,15CSE351,Information Security,,7,8a838345673ec61901673fdb1b680801,Understanding of X.509 Certificates.,35,60,0,1,1,6,0,0,0,4,"3,3,3,2,2,0,0,0,0,0,0,0,0,0"
CSE,2018-2019,4,15CSE351_End Semester,8a838345689da61e0168a2dfb6a71ae0,15CSE351,Information Security,,7,8a838345673ec61901673fdbcc7e0809,"Develop an understanding of security policies (such as authentication, integrity and confidentiality), as well as protocols to implement such policies in the form of message exchanges",35,60,3,4.75,1,6,0.631578947,2,1,4,"3,2,1,3,0,0,0,0,0,0,0,0,0,0"
CSE,2018-2019,4,15CSE351_End Semester,8a838345689da61e0168a2dfb6a71ae0,15CSE351,Information Security,,7,8a838345673ec61901673fdbcc7e0809,"Develop an understanding of security policies (such as authentication, integrity and confidentiality), as well as protocols to implement such policies in the form of message exchanges",35,60,29,49,2,4,0.591836735,1,1,4,"3,2,1,3,0,0,0,0,0,0,0,0,0,0"
CSE,2018-2019,4,15CSE351_End Semester,8a838345689da61e0168a2dfb6a71ae0,15CSE351,Information Security,,7,8a838345673ec61901673fdbcc7e0809,"Develop an understanding of security policies (such as authentication, integrity and confidentiality), as well as protocols to implement such policies in the form of message exchanges",35,60,4,4,5,6,1,2,1,4,"3,2,1,3,0,0,0,0,0,0,0,0,0,0"
CSE,2018-2019,4,15CSE351_End Semester,8a838345689da61e0168a2dfb6a71ae0,15CSE351,Information Security,,7,8a838345673ec61901673fdc0fa50813,Comprehend and apply web security services and mechanisms for E-commerce applications.,35,60,4,4,5,1,1,2,1,4,"3,2,0,0,0,0,0,0,0,0,0,0,0,0"
CSE,2018-2019,4,15CSE351_End Semester,8a838345689da61e0168a2dfb6a71ae0,15CSE351,Information Security,,7,8a838345673ec61901673fdc4a530817,"Gain familiarity with prevalent attacks, defences against them, and forensics to investigate the aftermath",35,60,11,12,2,1,0.916666667,2,1,4,"3,3,3,0,0,0,0,0,0,0,0,0,0,0"
CSE,2018-2019,4,15CSE351_End Semester,8a838345689da61e0168a2dfb6a71ae0,15CSE351,Information Security,,7,8a838345673ec61901673fdc4a530817,"Gain familiarity with prevalent attacks, defences against them, and forensics to investigate the aftermath",35,60,8,8,3,1,1,2,1,4,"3,3,3,0,0,0,0,0,0,0,0,0,0,0"
CSE,2018-2019,4,15CSE351_End Semester,8a838345689da61e0168a2dfb6a71ae0,15CSE351,Information Security,,7,8a838345673ec61901673fdc4a530817,"Gain familiarity with prevalent attacks, defences against them, and forensics to investigate the aftermath",35,60,4,4,4,4,1,2,1,4,"3,3,3,0,0,0,0,0,0,0,0,0,0,0"
CSE,2018-2019,4,15CSE376_End Semester,8a838345689da61e0168a3582816253d,15CSE376,Net Centric Programming,,7,8a838345673ec61901673ed4d06d010b,Apply markup and scripting languages to design and validate dynamic webpages,35,60,5.67,9.33,2,1,0.607717042,2,1,4,"1,2,0,0,0,0,0,0,0,0,0,0,0,0"
CSE,2018-2019,4,15CSE376_End Semester,8a838345689da61e0168a3582816253d,15CSE376,Net Centric Programming,,7,8a838345673ec61901673ed55503010f,Evaluate the appropriateness of client/server side scripting for a given world web application,35,60,3,6,2,1,0.5,1,1,4,"0,1,2,3,0,0,0,0,0,0,0,0,0,0"
CSE,2018-2019,4,15CSE376_End Semester,8a838345689da61e0168a3582816253d,15CSE376,Net Centric Programming,,7,8a838345673ec61901673ed5dadc0117,"Design, develop and deploy client/server applications",35,60,18,40,2,1,0.45,1,0,4,"0,2,3,0,1,0,0,0,0,0,0,0,0,0"
CSE,2018-2019,4,15CSE401_Endsemester,8a838345689da61e0168a37bd45b2d4f,15CSE401,Machine Learning and Data Mining,,7,8a8383456721a4a101672a88b8ee0079,Understand the fundamental concepts of Data mining and basic theory underlying Machine learning.,35,50,3.4,4.8,1,6,0.708333333,2,1,4,"3,3,0,3,0,2,0,0,3,0,0,0,0,0"
CSE,2018-2019,4,15CSE401_Endsemester,8a838345689da61e0168a37bd45b2d4f,15CSE401,Machine Learning and Data Mining,,7,8a8383456721a4a101672a88b8ee0079,Understand the fundamental concepts of Data mining and basic theory underlying Machine learning.,35,50,40,54,2,2,0.740740741,2,1,4,"3,3,0,3,0,2,0,0,3,0,0,0,0,0"
CSE,2018-2019,4,15CSE401_Endsemester,8a838345689da61e0168a37bd45b2d4f,15CSE401,Machine Learning and Data Mining,,7,8a8383456721a4a101672a88b8ee0079,Understand the fundamental concepts of Data mining and basic theory underlying Machine learning.,35,50,2.1,3.4,4,3,0.617647059,2,1,4,"3,3,0,3,0,2,0,0,3,0,0,0,0,0"
CSE,2018-2019,4,15CSE401_Endsemester,8a838345689da61e0168a37bd45b2d4f,15CSE401,Machine Learning and Data Mining,,7,8a8383456721a4a101672a8aa0f0007d,Understand the types of the data to be mined and apply pre-processing methods.,35,60,3.4,4.8,1,6,0.708333333,2,1,4,"3,3,0,0,3,0,0,0,3,0,0,0,0,0"
CSE,2018-2019,4,15CSE401_Endsemester,8a838345689da61e0168a37bd45b2d4f,15CSE401,Machine Learning and Data Mining,,7,8a8383456721a4a101672a8aa0f0007d,Understand the types of the data to be mined and apply pre-processing methods.,35,60,7.3,9.8,2,3,0.744897959,2,1,4,"3,3,0,0,3,0,0,0,3,0,0,0,0,0"
CSE,2018-2019,4,15CSE401_Endsemester,8a838345689da61e0168a37bd45b2d4f,15CSE401,Machine Learning and Data Mining,,7,8a8383456721a4a101672a8aa0f0007d,Understand the types of the data to be mined and apply pre-processing methods.,35,60,2.1,3.4,4,3,0.617647059,2,1,4,"3,3,0,0,3,0,0,0,3,0,0,0,0,0"
CSE,2018-2019,4,15CSE401_Endsemester,8a838345689da61e0168a37bd45b2d4f,15CSE401,Machine Learning and Data Mining,,7,8a8383456721a4a101672a8b20c10081,Apply appropriate classication and clustering techniques for real word applications.,35,50,5.1,7.2,1,6,0.708333333,2,1,4,"3,0,3,0,3,0,0,0,3,0,0,0,0,0"
CSE,2018-2019,4,15CSE401_Endsemester,8a838345689da61e0168a37bd45b2d4f,15CSE401,Machine Learning and Data Mining,,7,8a8383456721a4a101672a8b20c10081,Apply appropriate classication and clustering techniques for real word applications.,35,50,19.5,26.4,2,3,0.738636364,2,1,4,"3,0,3,0,3,0,0,0,3,0,0,0,0,0"
CSE,2018-2019,4,15CSE401_Endsemester,8a838345689da61e0168a37bd45b2d4f,15CSE401,Machine Learning and Data Mining,,7,8a8383456721a4a101672a8b20c10081,Apply appropriate classication and clustering techniques for real word applications.,35,50,6.3,10.2,4,3,0.617647059,2,1,4,"3,0,3,0,3,0,0,0,3,0,0,0,0,0"
CSE,2018-2019,4,15CSE401_Endsemester,8a838345689da61e0168a37bd45b2d4f,15CSE401,Machine Learning and Data Mining,,7,8a8383456721a4a101672a8b9a3c0085,Analyze the performance of various classiers and clusters techniques,40,50,19,22,2,1,0.863636364,2,1,4,"3,3,0,0,3,0,0,0,3,0,0,0,0,0"
CSE,2018-2019,4,15CSE401_Endsemester,8a838345689da61e0168a37bd45b2d4f,15CSE401,Machine Learning and Data Mining,,7,8a8383456721a4a101672a8bf76f0089,Apply and evaluate the interesting patterns discovered from association mining,40,50,2.4,3,2,1,0.8,2,1,4,"3,2,1,2,3,0,0,0,3,0,0,0,0,0"
CSE,2018-2019,4,15CSE402_End   Semester,8a838345689da61e0168a8170b974021,15CSE402,Structure and Interpretation of Computer Programs,,7,8a838345673ec61901673ee84559037f,"Understand type checking, type-inference as implemented in Haskell",50,60,44.5,100,2,1,0.445,1,0,4,"3,2,2,0,2,0,0,0,0,0,0,0,0,0"
CSE,2018-2019,4,15CSE411_Periodical 1,8a838345695bde6601699016ada6051b,15CSE411,Software Project Management,,8,8a838345695bde6601698ff54c8a02e7,"To understand the basic concepts, terminologies and issues of software project management",35,60,4,4,2,2,1,2,1,1,"3,1,1,0,0,0,0,0,0,0,0,0,0,0"
CSE,2018-2019,4,15CSE411_Periodical 1,8a838345695bde6601699016ada6051b,15CSE411,Software Project Management,,8,8a838345695bde6601698ff5907a02eb,To apply appropriate methods and models for the development of solutions,35,60,12,24,4,5,0.5,1,1,1,"3,2,3,0,0,0,0,0,0,0,0,0,0,0"
CSE,2018-2019,4,15CSE411_Periodical 1,8a838345695bde6601699016ada6051b,15CSE411,Software Project Management,,8,8a838345695bde6601698ff6152602ef,To analyze the cost-benefits of calculations so as to optimize the selection strategy,35,60,15,22,2,3,0.681818182,2,1,1,"3,2,2,3,0,0,0,0,0,0,0,0,0,0"
CSE,2018-2019,4,15CSE411_Periodical II,8a8383456a2ef3ea016a4e2523631459,15CSE411,Software Project Management,,8,8a838345695bde6601698ff6601502f3,"To evaluate methods, models and technologies towards achieving project success",35,60,7,11,2,3,0.636363636,2,1,2,"2,2,2,1,0,0,0,0,0,0,0,0,0,0"
CSE,2018-2019,4,15CSE411_Periodical II,8a8383456a2ef3ea016a4e2523631459,15CSE411,Software Project Management,,8,8a838345695bde6601698ff6a5fc02f7,To design and evaluate network planning models with criticality,35,60,19,28,2,6,0.678571429,2,1,2,"3,2,3,3,3,0,0,0,0,0,0,2,0,0"
EEE,2018-2019,8,EEE394_Continuous Evaluation_B.Tech_EEE_S6B 2016-2017,2c9fadbd785c7db501785cde73160279,EEE394,Microprocessor and Microcontroller Lab,,6,2c9fadbd7857576101785935b2e9060c,Familiarize simulation tools like MPLAB IDE and Proteus for 8085/ PIC16F877.,50,60,23,26.67,2,2,0.862392201,2,1,3,"3,0,0,0,3,0,0,1,0,0,0,0,0,0,0"
EEE,2016-2017,8,EEE394_End Semester_B.Tech_EEE_S6B 2016-2017,2c9fadbd785c7db501785cde806f033e,EEE394,Microprocessor and Microcontroller Lab,,6,2c9fadbd7857576101785935b2e9060c,Familiarize simulation tools like MPLAB IDE and Proteus for 8085/ PIC16F877.,50,60,6.67,6.67,2,2,1,2,1,4,"3,0,0,0,3,0,0,1,0,0,0,0,0,0,0"
EEE,2016-2017,8,EEE394_Continuous Evaluation_B.Tech_EEE_S6B 2016-2017,2c9fadbd785c7db501785cde73160279,EEE394,Microprocessor and Microcontroller Lab,,6,2c9fadbd7857576101785935e4bd0610,Develop codes for configuring peripherals of PIC16F877.,50,60,23,26.67,2,2,0.862392201,2,1,3,"3,2,0,0,2,0,0,1,0,0,0,0,0,0,0"
EEE,2016-2017,8,EEE394_End Semester_B.Tech_EEE_S6B 2016-2017,2c9fadbd785c7db501785cde806f033e,EEE394,Microprocessor and Microcontroller Lab,,6,2c9fadbd7857576101785935e4bd0610,Develop codes for configuring peripherals of PIC16F877.,50,60,2.67,6.67,2,2,0.40029985,1,0,4,"3,2,0,0,2,0,0,1,0,0,0,0,0,0,0"
EEE,2016-2017,8,EEE394_Continuous Evaluation_B.Tech_EEE_S6B 2016-2017,2c9fadbd785c7db501785cde73160279,EEE394,Microprocessor and Microcontroller Lab,,6,2c9fadbd78575761017859360d2b0614,Implement a real time application using PIC16F877.,50,60,23,26.67,2,2,0.862392201,2,1,3,"3,3,3,0,3,0,0,1,2,0,0,0,1,2,0"
EEE,2016-2017,8,EEE394_End Semester_B.Tech_EEE_S6B 2016-2017,2c9fadbd785c7db501785cde806f033e,EEE394,Microprocessor and Microcontroller Lab,,6,2c9fadbd78575761017859360d2b0614,Implement a real time application using PIC16F877.,50,60,4.67,6.67,2,2,0.700149925,2,1,4,"3,3,3,0,3,0,0,1,2,0,0,0,1,2,0"
EEE,2016-2017,8,EEE391_Continuous Evaluation_B.Tech_EEE_S5B 2016-2017,2c9fadbd7861a4a701786346e4a9182a,EEE391,Electrical Machines Lab II,,5,2c9fadbd7861a4a701786343e83b17c3,Construct the equivalent circuit of induction motors and predetermine the characteristics.,35,60,17.8,20,2,2,0.89,2,1,3,"3,3,0,0,0,0,0,1,3,0,0,0,0,0,0"
EEE,2016-2017,8,EEE391_End Semester_B.Tech_EEE_S5B 2016-2017,2c9fadbd7861a4a701786346f1e71970,EEE391,Electrical Machines Lab II,,5,2c9fadbd7861a4a701786343e83b17c3,Construct the equivalent circuit of induction motors and predetermine the characteristics.,35,60,5,5,2,2,1,2,1,4,"3,3,0,0,0,0,0,1,3,0,0,0,0,0,0"
EEE,2016-2017,8,EEE391_Continuous Evaluation_B.Tech_EEE_S5B 2016-2017,2c9fadbd7861a4a701786346e4a9182a,EEE391,Electrical Machines Lab II,,5,2c9fadbd7861a4a701786344164317c7,Analyze the performance characteristics of synchronous and asynchronous machines.,35,60,4.55,20,2,2,0.2275,0,0,3,"3,3,0,0,0,0,0,1,3,0,0,0,0,0,0"
EEE,2016-2017,8,EEE391_End Semester_B.Tech_EEE_S5B 2016-2017,2c9fadbd7861a4a701786346f1e71970,EEE391,Electrical Machines Lab II,,5,2c9fadbd7861a4a701786344164317c7,Analyze the performance characteristics of synchronous and asynchronous machines.,35,60,3.25,5,2,2,0.65,2,1,4,"3,3,0,0,0,0,0,1,3,0,0,0,0,0,0"
EEE,2016-2017,8,EEE391_Continuous Evaluation_B.Tech_EEE_S5B 2016-2017,2c9fadbd7861a4a701786346e4a9182a,EEE391,Electrical Machines Lab II,,5,2c9fadbd7861a4a70178634444a617cb,Implement speed control of asynchronous motors.,35,60,11.7,20,2,2,0.585,1,1,3,"3,2,0,0,0,0,0,1,3,0,0,0,0,0,0"
EEE,2016-2017,8,EEE391_End Semester_B.Tech_EEE_S5B 2016-2017,2c9fadbd7861a4a701786346f1e71970,EEE391,Electrical Machines Lab II,,5,2c9fadbd7861a4a70178634444a617cb,Implement speed control of asynchronous motors.,35,60,5,5,2,2,1,2,1,4,"3,2,0,0,0,0,0,1,3,0,0,0,0,0,0"
EEE,2016-2017,8,EEE391_Continuous Evaluation_B.Tech_EEE_S5B 2016-2017,2c9fadbd7861a4a701786346e4a9182a,EEE391,Electrical Machines Lab II,,5,2c9fadbd7861a4a7017863446a4717cf,Demonstrate the connection of synchronous and asynchronous machines to infinite bus bar.,35,60,10.65,20,2,2,0.5325,1,1,3,"3,3,0,0,0,0,0,1,3,0,0,0,0,0,0"
EEE,2016-2017,8,EEE391_End Semester_B.Tech_EEE_S5B 2016-2017,2c9fadbd7861a4a701786346f1e71970,EEE391,Electrical Machines Lab II,,5,2c9fadbd7861a4a7017863446a4717cf,Demonstrate the connection of synchronous and asynchronous machines to infinite bus bar.,35,60,3.25,5,2,2,0.65,2,1,4,"3,3,0,0,0,0,0,1,3,0,0,0,0,0,0"
EEE,2017-2018,8,EEE492_Continuous Evaluation_B.Tech_EEE_S7B 2017-2018,2c9fadbd785757610178588e8a6500e5,EEE492,Power Electronics Lab.,,7,2c9fadbd7852319501785442c5581167,Verify the static and switching characteristics of power semiconductor device through simulation and experiments,50,60,12,20,2,2,0.6,2,1,3,"3,0,0,0,2,0,0,1,2,0,0,0,3,2,0"
EEE,2017-2018,8,EEE492_End Semester_B.Tech_EEE_S7B 2017-2018,2c9fadbd785757610178588e96a8018d,EEE492,Power Electronics Lab.,,7,2c9fadbd7852319501785442c5581167,Verify the static and switching characteristics of power semiconductor device through simulation and experiments,50,60,0.3,5,2,2,0.06,0,0,4,"3,0,0,0,2,0,0,1,2,0,0,0,3,2,0"
EEE,2017-2018,8,EEE492_Continuous Evaluation_B.Tech_EEE_S7B 2017-2018,2c9fadbd785757610178588e8a6500e5,EEE492,Power Electronics Lab.,,7,2c9fadbd78523195017854430eca116b,Build power converter circuits with associated controls and validate the theoretical concepts under various operating modes.,50,60,12,20,2,2,0.6,2,1,3,"3,3,3,0,2,0,0,1,2,0,0,0,2,2,1"
EEE,2017-2018,8,EEE492_End Semester_B.Tech_EEE_S7B 2017-2018,2c9fadbd785757610178588e96a8018d,EEE492,Power Electronics Lab.,,7,2c9fadbd78523195017854430eca116b,Build power converter circuits with associated controls and validate the theoretical concepts under various operating modes.,50,60,4.7,5,2,2,0.94,2,1,4,"3,3,3,0,2,0,0,1,2,0,0,0,2,2,1"
EEE,2017-2018,8,EEE492_Continuous Evaluation_B.Tech_EEE_S7B 2017-2018,2c9fadbd785757610178588e8a6500e5,EEE492,Power Electronics Lab.,,7,2c9fadbd78523195017854434287116f,Analyze power electronic circuit behaviour under different circuit conditions,50,60,12,20,2,2,0.6,2,1,3,"3,3,3,2,2,0,0,1,2,0,0,0,2,2,0"
EEE,2017-2018,8,EEE492_End Semester_B.Tech_EEE_S7B 2017-2018,2c9fadbd785757610178588e96a8018d,EEE492,Power Electronics Lab.,,7,2c9fadbd78523195017854434287116f,Analyze power electronic circuit behaviour under different circuit conditions,50,60,2,5,2,2,0.4,1,0,4,"3,3,3,2,2,0,0,1,2,0,0,0,2,2,0"
EEE,2017-2018,8,EEE492_Continuous Evaluation_B.Tech_EEE_S7B 2017-2018,2c9fadbd785757610178588e8a6500e5,EEE492,Power Electronics Lab.,,7,2c9fadbd78523195017854437b7d1173,Interpret experimental results with theoretical concepts of various power electronic converters.,50,60,12,20,2,2,0.6,2,1,3,"3,3,2,1,2,0,0,1,0,0,0,0,2,2,0"
EEE,2017-2018,8,EEE492_End Semester_B.Tech_EEE_S7B 2017-2018,2c9fadbd785757610178588e96a8018d,EEE492,Power Electronics Lab.,,7,2c9fadbd78523195017854437b7d1173,Interpret experimental results with theoretical concepts of various power electronic converters.,50,60,3,5,2,2,0.6,2,1,4,"3,3,2,1,2,0,0,1,0,0,0,0,2,2,0"
EEE,2017-2018,8,EEE499_Continuous Evaluation_B.Tech_EEE_S8B 2017-2018,2c9fadbd78575761017858b1607703e5,EEE499,Project,,8,2c9fadbd78575761017858af742b03c6,Create a set up through proper design and investigate the system using the engineering knowledge acquired.,35,60,13.2,16,2,2,0.825,2,1,3,"3,3,3,3,0,0,0,0,0,0,0,0,3,3,0"
EEE,2017-2018,8,EEE499_End Semester_B.Tech_EEE_S8B 2017-2018,2c9fadbd78575761017858b16d8804a1,EEE499,Project,,8,2c9fadbd78575761017858af742b03c6,Create a set up through proper design and investigate the system using the engineering knowledge acquired.,35,60,4,4,2,2,1,2,1,4,"3,3,3,3,0,0,0,0,0,0,0,0,3,3,0"
EEE,2017-2018,8,EEE499_Continuous Evaluation_B.Tech_EEE_S8B 2017-2018,2c9fadbd78575761017858b1607703e5,EEE499,Project,,8,2c9fadbd78575761017858af8df503ca,Estimate and manage the cost and time of the project.,35,60,13.2,16,2,2,0.825,2,1,3,"0,0,0,0,0,0,0,0,0,0,3,0,3,3,0"
EEE,2017-2018,8,EEE499_End Semester_B.Tech_EEE_S8B 2017-2018,2c9fadbd78575761017858b16d8804a1,EEE499,Project,,8,2c9fadbd78575761017858af8df503ca,Estimate and manage the cost and time of the project.,35,60,2.8,4,2,2,0.7,2,1,4,"0,0,0,0,0,0,0,0,0,0,3,0,3,3,0"
