train:fold,0,epoch,0, userid: AM.EN.H4CSE15001, user: 1/960, exams, 62 (108.54 seqs/min), total loss, 0.569125,curr loss, 0.569125, mae, 0.617066, total acc, 0.387097, curr acc, 0.387097, total auc, 0.589744, curr auc, 0.589744, summary, 24/24, 0/38, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16157, user: 252/960, exams, 749 (28.90 seqs/min), total loss, 0.259710,curr loss, 0.195179, mae, 0.476238, total acc, 0.554387, curr acc, 0.715621, total auc, 0.579539, curr auc, 0.661968, summary, 7/215, 529/534, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16162, user: 253/960, exams, 782 (8.68 seqs/min), total loss, 0.259452,curr loss, 0.194548, mae, 0.475939, total acc, 0.554971, curr acc, 0.702046, total auc, 0.579991, curr auc, 0.693970, summary, 6/238, 543/544, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16163, user: 254/960, exams, 772 (23.88 seqs/min), total loss, 0.259490,curr loss, 0.269034, mae, 0.475982, total acc, 0.554510, curr acc, 0.437824, total auc, 0.580421, curr auc, 0.689038, summary, 6/436, 332/336, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16164, user: 255/960, exams, 777 (11.04 seqs/min), total loss, 0.259167,curr loss, 0.177279, mae, 0.475603, total acc, 0.555348, curr acc, 0.768340, total auc, 0.580729, curr auc, 0.659048, summary, 4/182, 593/595, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16165, user: 256/960, exams, 868 (22.24 seqs/min), total loss, 0.258897,curr loss, 0.189913, mae, 0.475289, total acc, 0.555951, curr acc, 0.709677, total auc, 0.581133, curr auc, 0.684206, summary, 5/249, 611/619, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16166, user: 257/960, exams, 755 (14.77 seqs/min), total loss, 0.258373,curr loss, 0.124278, mae, 0.474673, total acc, 0.557339, curr acc, 0.912583, total auc, 0.581444, curr auc, 0.660966, summary, 0/65, 689/690, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16167, user: 258/960, exams, 757 (28.12 seqs/min), total loss, 0.258374,curr loss, 0.258629, mae, 0.474663, total acc, 0.557001, curr acc, 0.470277, total auc, 0.582069, curr auc, 0.742707, summary, 24/425, 332/332, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16169, user: 259/960, exams, 315 (23.38 seqs/min), total loss, 0.258563,curr loss, 0.307264, mae, 0.474882, total acc, 0.555770, curr acc, 0.238095, total auc, 0.582855, curr auc, 0.785641, summary, 5/245, 70/70, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16201, user: 260/960, exams, 758 (25.64 seqs/min), total loss, 0.258659,curr loss, 0.283484, mae, 0.475002, total acc, 0.554972, curr acc, 0.348285, total auc, 0.583422, curr auc, 0.730404, summary, 7/500, 257/258, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16202, user: 261/960, exams, 831 (12.50 seqs/min), total loss, 0.258553,curr loss, 0.230975, mae, 0.474891, total acc, 0.555086, curr acc, 0.584838, total auc, 0.583776, curr auc, 0.675637, summary, 10/353, 476/478, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16204, user: 262/960, exams, 756 (30.14 seqs/min), total loss, 0.258565,curr loss, 0.261881, mae, 0.474943, total acc, 0.554548, curr acc, 0.414021, total auc, 0.584200, curr auc, 0.694869, summary, 12/453, 301/303, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16205, user: 263/960, exams, 759 (10.28 seqs/min), total loss, 0.258526,curr loss, 0.248172, mae, 0.474949, total acc, 0.554113, curr acc, 0.440053, total auc, 0.584814, curr auc, 0.745744, summary, 26/442, 308/317, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16206, user: 264/960, exams, 759 (29.53 seqs/min), total loss, 0.258449,curr loss, 0.238257, mae, 0.474919, total acc, 0.553960, curr acc, 0.513834, total auc, 0.585253, curr auc, 0.700859, summary, 31/386, 359/373, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16207, user: 265/960, exams, 837 (12.89 seqs/min), total loss, 0.258209,curr loss, 0.194853, mae, 0.474696, total acc, 0.554791, curr acc, 0.774194, total auc, 0.585394, curr auc, 0.622618, summary, 17/175, 631/662, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16208, user: 266/960, exams, 808 (18.89 seqs/min), total loss, 0.257999,curr loss, 0.202246, mae, 0.474520, total acc, 0.555409, curr acc, 0.719059, total auc, 0.585707, curr auc, 0.668500, summary, 32/223, 549/585, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16209, user: 267/960, exams, 822 (8.04 seqs/min), total loss, 0.257840,curr loss, 0.215649, mae, 0.474414, total acc, 0.555748, curr acc, 0.645985, total auc, 0.586132, curr auc, 0.699275, summary, 85/317, 446/505, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16211, user: 268/960, exams, 750 (27.23 seqs/min), total loss, 0.257740,curr loss, 0.231096, mae, 0.474388, total acc, 0.555928, curr acc, 0.604000, total auc, 0.586627, curr auc, 0.718792, summary, 169/405, 284/345, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16212, user: 269/960, exams, 809 (15.46 seqs/min), total loss, 0.257541,curr loss, 0.204201, mae, 0.474235, total acc, 0.556545, curr acc, 0.721879, total auc, 0.586710, curr auc, 0.608986, summary, 39/159, 545/650, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16213, user: 270/960, exams, 46 (505.35 seqs/min), total loss, 0.257466,curr loss, 0.237210, mae, 0.474273, total acc, 0.556577, curr acc, 0.565217, total auc, 0.588241, curr auc, 1.000000, summary, 26/46, 0/0, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16214, user: 271/960, exams, 835 (14.83 seqs/min), total loss, 0.257253,curr loss, 0.199874, mae, 0.474103, total acc, 0.557117, curr acc, 0.702994, total auc, 0.588332, curr auc, 0.612981, summary, 41/131, 546/704, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16215, user: 272/960, exams, 787 (26.26 seqs/min), total loss, 0.257070,curr loss, 0.207254, mae, 0.473963, total acc, 0.557494, curr acc, 0.659466, total auc, 0.588621, curr auc, 0.666854, summary, 92/193, 427/594, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16217, user: 273/960, exams, 729 (16.63 seqs/min), total loss, 0.256929,curr loss, 0.218785, mae, 0.473894, total acc, 0.557984, curr acc, 0.691358, total auc, 0.589209, curr auc, 0.749082, summary, 263/376, 241/353, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16218, user: 274/960, exams, 854 (25.03 seqs/min), total loss, 0.256801,curr loss, 0.221817, mae, 0.473853, total acc, 0.558678, curr acc, 0.748244, total auc, 0.589817, curr auc, 0.755898, summary, 491/615, 148/239, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16221, user: 275/960, exams, 46 (199.91 seqs/min), total loss, 0.256649,curr loss, 0.214880, mae, 0.473803, total acc, 0.559730, curr acc, 0.847826, total auc, 0.591309, curr auc, 1.000000, summary, 39/46, 0/0, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16222, user: 276/960, exams, 775 (28.82 seqs/min), total loss, 0.256474,curr loss, 0.208315, mae, 0.473668, total acc, 0.560072, curr acc, 0.654194, total auc, 0.591641, curr auc, 0.683141, summary, 97/155, 410/620, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16223, user: 277/960, exams, 828 (12.62 seqs/min), total loss, 0.256325,curr loss, 0.215156, mae, 0.473570, total acc, 0.560309, curr acc, 0.625604, total auc, 0.591997, curr auc, 0.690155, summary, 150/213, 368/615, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16224, user: 278/960, exams, 832 (23.97 seqs/min), total loss, 0.256220,curr loss, 0.227233, mae, 0.473522, total acc, 0.560355, curr acc, 0.573317, total auc, 0.592173, curr auc, 0.641007, summary, 174/267, 303/565, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16228, user: 279/960, exams, 767 (14.74 seqs/min), total loss, 0.256090,curr loss, 0.220041, mae, 0.473442, total acc, 0.560548, curr acc, 0.614081, total auc, 0.592347, curr auc, 0.640500, summary, 107/173, 364/594, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16229, user: 280/960, exams, 186 (85.59 seqs/min), total loss, 0.255886,curr loss, 0.198809, mae, 0.473223, total acc, 0.560505, curr acc, 0.548387, total auc, 0.592596, curr auc, 0.662236, summary, 15/29, 87/157, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16231, user: 281/960, exams, 804 (12.06 seqs/min), total loss, 0.255749,curr loss, 0.217485, mae, 0.473131, total acc, 0.560750, curr acc, 0.629353, total auc, 0.592927, curr auc, 0.685566, summary, 178/268, 328/536, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16232, user: 282/960, exams, 186 (117.08 seqs/min), total loss, 0.255602,curr loss, 0.214215, mae, 0.473032, total acc, 0.561220, curr acc, 0.693548, total auc, 0.593545, curr auc, 0.767109, summary, 78/88, 51/98, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16233, user: 283/960, exams, 793 (11.76 seqs/min), total loss, 0.255428,curr loss, 0.206528, mae, 0.472884, total acc, 0.561537, curr acc, 0.650694, total auc, 0.593646, curr auc, 0.622088, summary, 74/149, 442/644, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16234, user: 284/960, exams, 794 (29.43 seqs/min), total loss, 0.255168,curr loss, 0.181620, mae, 0.472616, total acc, 0.562163, curr acc, 0.739295, total auc, 0.593971, curr auc, 0.686115, summary, 53/97, 534/697, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16235, user: 285/960, exams, 786 (14.07 seqs/min), total loss, 0.255074,curr loss, 0.228405, mae, 0.472575, total acc, 0.562520, curr acc, 0.664122, total auc, 0.594694, curr auc, 0.799887, summary, 334/542, 188/244, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16236, user: 286/960, exams, 858 (25.22 seqs/min), total loss, 0.254951,curr loss, 0.219831, mae, 0.472487, total acc, 0.562823, curr acc, 0.649184, total auc, 0.595323, curr auc, 0.774715, summary, 262/488, 295/370, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16238, user: 287/960, exams, 773 (15.42 seqs/min), total loss, 0.254721,curr loss, 0.188787, mae, 0.472238, total acc, 0.563463, curr acc, 0.746442, total auc, 0.595524, curr auc, 0.652891, summary, 46/150, 531/623, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16239, user: 288/960, exams, 756 (29.70 seqs/min), total loss, 0.254493,curr loss, 0.189043, mae, 0.471991, total acc, 0.564056, curr acc, 0.734127, total auc, 0.595766, curr auc, 0.665342, summary, 41/170, 514/586, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16241, user: 289/960, exams, 740 (11.11 seqs/min), total loss, 0.254118,curr loss, 0.146274, mae, 0.471546, total acc, 0.565157, curr acc, 0.882432, total auc, 0.595842, curr auc, 0.617593, summary, 3/42, 650/698, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16242, user: 290/960, exams, 70 (167.16 seqs/min), total loss, 0.253906,curr loss, 0.192556, mae, 0.471324, total acc, 0.565524, curr acc, 0.671429, total auc, 0.596613, curr auc, 0.819398, summary, 8/25, 39/45, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16243, user: 291/960, exams, 846 (11.53 seqs/min), total loss, 0.253802,curr loss, 0.223766, mae, 0.471214, total acc, 0.565579, curr acc, 0.581560, total auc, 0.596916, curr auc, 0.684992, summary, 29/367, 463/479, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16244, user: 292/960, exams, 757 (28.81 seqs/min), total loss, 0.253556,curr loss, 0.181938, mae, 0.470916, total acc, 0.566338, curr acc, 0.787318, total auc, 0.597093, curr auc, 0.648637, summary, 11/163, 585/594, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16245, user: 293/960, exams, 748 (16.31 seqs/min), total loss, 0.253382,curr loss, 0.202386, mae, 0.470695, total acc, 0.566632, curr acc, 0.652406, total auc, 0.597495, curr auc, 0.714822, summary, 13/260, 475/488, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16246, user: 294/960, exams, 754 (32.17 seqs/min), total loss, 0.253392,curr loss, 0.256428, mae, 0.470723, total acc, 0.565918, curr acc, 0.356764, total auc, 0.598256, curr auc, 0.821185, summary, 29/511, 240/243, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16247, user: 295/960, exams, 848 (10.54 seqs/min), total loss, 0.253099,curr loss, 0.167011, mae, 0.470340, total acc, 0.566706, curr acc, 0.798349, total auc, 0.598521, curr auc, 0.676375, summary, 2/166, 675/682, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16248, user: 296/960, exams, 818 (24.26 seqs/min), total loss, 0.252837,curr loss, 0.175458, mae, 0.469982, total acc, 0.567294, curr acc, 0.740831, total auc, 0.598939, curr auc, 0.722403, summary, 3/210, 603/608, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16249, user: 297/960, exams, 808 (12.76 seqs/min), total loss, 0.252591,curr loss, 0.179790, mae, 0.469654, total acc, 0.568030, curr acc, 0.785891, total auc, 0.599068, curr auc, 0.637125, summary, 8/180, 627/628, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16251, user: 298/960, exams, 735 (28.29 seqs/min), total loss, 0.252290,curr loss, 0.163055, mae, 0.469232, total acc, 0.568932, curr acc, 0.836735, total auc, 0.599079, curr auc, 0.602254, summary, 0/118, 615/617, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16252, user: 299/960, exams, 843 (12.52 seqs/min), total loss, 0.252155,curr loss, 0.211897, mae, 0.469032, total acc, 0.569227, curr acc, 0.657177, total auc, 0.599343, curr auc, 0.678020, summary, 8/291, 546/552, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16253, user: 300/960, exams, 812 (20.24 seqs/min), total loss, 0.252253,curr loss, 0.281584, mae, 0.469143, total acc, 0.568413, curr acc, 0.325123, total auc, 0.599775, curr auc, 0.729105, summary, 22/565, 242/247, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16255, user: 301/960, exams, 794 (13.54 seqs/min), total loss, 0.251959,curr loss, 0.163740, mae, 0.468736, total acc, 0.569249, curr acc, 0.819899, total auc, 0.599838, curr auc, 0.618694, summary, 1/142, 650/652, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16256, user: 302/960, exams, 782 (26.31 seqs/min), total loss, 0.251719,curr loss, 0.179293, mae, 0.468404, total acc, 0.569879, curr acc, 0.759591, total auc, 0.600017, curr auc, 0.653947, summary, 0/186, 594/596, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16257, user: 303/960, exams, 758 (12.39 seqs/min), total loss, 0.251493,curr loss, 0.183392, mae, 0.468083, total acc, 0.570454, curr acc, 0.744063, total auc, 0.600296, curr auc, 0.684470, summary, 7/195, 557/563, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16258, user: 304/960, exams, 839 (24.64 seqs/min), total loss, 0.251361,curr loss, 0.211178, mae, 0.467878, total acc, 0.570671, curr acc, 0.636472, total auc, 0.600656, curr auc, 0.709681, summary, 5/307, 529/532, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16259, user: 305/960, exams, 667 (16.61 seqs/min), total loss, 0.251198,curr loss, 0.201804, mae, 0.467616, total acc, 0.571052, curr acc, 0.686657, total auc, 0.600945, curr auc, 0.688847, summary, 3/209, 455/458, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16260, user: 306/960, exams, 766 (27.64 seqs/min), total loss, 0.250799,curr loss, 0.129078, mae, 0.467091, total acc, 0.572172, curr acc, 0.913838, total auc, 0.600707, curr auc, 0.528155, summary, 0/62, 700/704, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16261, user: 307/960, exams, 872 (10.19 seqs/min), total loss, 0.250863,curr loss, 0.270279, mae, 0.467171, total acc, 0.571391, curr acc, 0.332569, total auc, 0.601313, curr auc, 0.786838, summary, 26/606, 264/266, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16262, user: 308/960, exams, 746 (18.00 seqs/min), total loss, 0.250574,curr loss, 0.162074, mae, 0.466778, total acc, 0.572152, curr acc, 0.805630, total auc, 0.601518, curr auc, 0.664276, summary, 1/144, 600/602, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16263, user: 309/960, exams, 806 (12.74 seqs/min), total loss, 0.250396,curr loss, 0.195515, mae, 0.466538, total acc, 0.572513, curr acc, 0.683623, total auc, 0.601893, curr auc, 0.717371, summary, 9/257, 542/549, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16265, user: 310/960, exams, 779 (20.32 seqs/min), total loss, 0.250271,curr loss, 0.211590, mae, 0.466367, total acc, 0.572682, curr acc, 0.625160, total auc, 0.602238, curr auc, 0.709076, summary, 7/295, 480/484, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16266, user: 311/960, exams, 744 (14.70 seqs/min), total loss, 0.249980,curr loss, 0.159666, mae, 0.465987, total acc, 0.573555, curr acc, 0.844086, total auc, 0.602344, curr auc, 0.634983, summary, 8/118, 620/626, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16267, user: 312/960, exams, 799 (29.30 seqs/min), total loss, 0.249905,curr loss, 0.226655, mae, 0.465890, total acc, 0.573478, curr acc, 0.549437, total auc, 0.602781, curr auc, 0.738885, summary, 27/382, 412/417, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16269, user: 313/960, exams, 867 (11.12 seqs/min), total loss, 0.249793,curr loss, 0.214972, mae, 0.465757, total acc, 0.573532, curr acc, 0.590542, total auc, 0.603245, curr auc, 0.747913, summary, 15/366, 497/501, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16502, user: 314/960, exams, 705 (23.11 seqs/min), total loss, 0.249464,curr loss, 0.146491, mae, 0.465336, total acc, 0.574461, curr acc, 0.865248, total auc, 0.603387, curr auc, 0.647941, summary, 0/90, 610/615, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16503, user: 315/960, exams, 686 (16.52 seqs/min), total loss, 0.249191,curr loss, 0.163364, mae, 0.464974, total acc, 0.575271, curr acc, 0.829446, total auc, 0.603428, curr auc, 0.616319, summary, 7/111, 562/575, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16505, user: 316/960, exams, 712 (31.39 seqs/min), total loss, 0.248964,curr loss, 0.177416, mae, 0.464689, total acc, 0.575904, curr acc, 0.775281, total auc, 0.603595, curr auc, 0.656038, summary, 5/160, 547/552, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16506, user: 317/960, exams, 745 (14.87 seqs/min), total loss, 0.248611,curr loss, 0.137186, mae, 0.464237, total acc, 0.576916, curr acc, 0.896644, total auc, 0.603789, curr auc, 0.665199, summary, 6/79, 662/666, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16507, user: 318/960, exams, 761 (28.38 seqs/min), total loss, 0.248253,curr loss, 0.134621, mae, 0.463779, total acc, 0.577915, curr acc, 0.894875, total auc, 0.603888, curr auc, 0.635209, summary, 4/76, 677/685, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE16508, user: 319/960, exams, 663 (17.17 seqs/min), total loss, 0.248075,curr loss, 0.191656, mae, 0.463548, total acc, 0.578179, curr acc, 0.662142, total auc, 0.604349, curr auc, 0.750788, summary, 5/224, 434/439, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17001, user: 320/960, exams, 365 (57.51 seqs/min), total loss, 0.247886,curr loss, 0.187431, mae, 0.463257, total acc, 0.578873, curr acc, 0.800000, total auc, 0.604122, curr auc, 0.531987, summary, 0/69, 292/296, predicted scores: [] 
train:fold,0,epoch,0, userid: AM.EN.U4CSE17002, user: 321/960, exams, 321 (31.85 seqs/min), total loss, 0.248014,curr loss, 0.288918, mae, 0.463391, total acc, 0.578370, curr acc, 0.417445, total auc, 0.604144, curr auc, 0.611159, summary, 0/183, 134/138, predicted scores: [] 
